step,layer,ratio,lr,loss
13,blocks.0.mlp.0.weight,3.25604093e-03,7.80000000e-04,5.762244
13,blocks.0.mlp.0.bias,3.01241629e-03,7.80000000e-04,5.762244
13,blocks.0.mlp.2.weight,6.49879174e-03,7.80000000e-04,5.762244
13,blocks.0.mlp.2.bias,6.18319601e-03,7.80000000e-04,5.762244
13,blocks.1.ln1.weight,2.78226599e-04,7.80000000e-04,5.762244
13,blocks.1.ln1.bias,1.37932962e-01,7.80000000e-04,5.762244
13,blocks.1.attn.in_proj_weight,2.68114794e-03,7.80000000e-04,5.762244
13,blocks.1.attn.in_proj_bias,1.37496242e-01,7.80000000e-04,5.762244
13,blocks.1.attn.out_proj.weight,3.31440980e-03,7.80000000e-04,5.762244
13,blocks.1.attn.out_proj.bias,1.37051363e-01,7.80000000e-04,5.762244
13,blocks.1.ln2.weight,2.20386527e-04,7.80000000e-04,5.762244
13,blocks.1.ln2.bias,1.50474790e-01,7.80000000e-04,5.762244
13,blocks.1.mlp.0.weight,3.27270594e-03,7.80000000e-04,5.762244
13,blocks.1.mlp.0.bias,3.16677085e-03,7.80000000e-04,5.762244
13,blocks.1.mlp.2.weight,6.56243843e-03,7.80000000e-04,5.762244
13,blocks.1.mlp.2.bias,5.85599002e-03,7.80000000e-04,5.762244
13,ln_f.weight,6.94843063e-04,7.80000000e-04,5.762244
13,ln_f.bias,1.46101455e-01,7.80000000e-04,5.762244
13,lm_head.weight,3.34563113e-03,7.80000000e-04,5.762244
14,token_emb.weight,2.55362284e-04,8.40000000e-04,5.733827
14,pos_emb.weight,2.60536321e-04,8.40000000e-04,5.733827
14,blocks.0.ln1.weight,2.35652476e-04,8.40000000e-04,5.733827
14,blocks.0.ln1.bias,1.13755084e-01,8.40000000e-04,5.733827
14,blocks.0.attn.in_proj_weight,2.80200696e-03,8.40000000e-04,5.733827
14,blocks.0.attn.in_proj_bias,1.24796333e-01,8.40000000e-04,5.733827
14,blocks.0.attn.out_proj.weight,3.48393848e-03,8.40000000e-04,5.733827
14,blocks.0.attn.out_proj.bias,1.33553228e-01,8.40000000e-04,5.733827
14,blocks.0.ln2.weight,2.48883349e-04,8.40000000e-04,5.733827
14,blocks.0.ln2.bias,1.38289318e-01,8.40000000e-04,5.733827
14,blocks.0.mlp.0.weight,3.41797147e-03,8.40000000e-04,5.733827
14,blocks.0.mlp.0.bias,3.27275057e-03,8.40000000e-04,5.733827
14,blocks.0.mlp.2.weight,6.84938141e-03,8.40000000e-04,5.733827
14,blocks.0.mlp.2.bias,6.91528379e-03,8.40000000e-04,5.733827
14,blocks.1.ln1.weight,3.00825383e-04,8.40000000e-04,5.733827
14,blocks.1.ln1.bias,1.31242965e-01,8.40000000e-04,5.733827
14,blocks.1.attn.in_proj_weight,2.81783338e-03,8.40000000e-04,5.733827
14,blocks.1.attn.in_proj_bias,1.34168842e-01,8.40000000e-04,5.733827
14,blocks.1.attn.out_proj.weight,3.56729140e-03,8.40000000e-04,5.733827
14,blocks.1.attn.out_proj.bias,1.37987747e-01,8.40000000e-04,5.733827
14,blocks.1.ln2.weight,2.23635387e-04,8.40000000e-04,5.733827
14,blocks.1.ln2.bias,1.53839883e-01,8.40000000e-04,5.733827
14,blocks.1.mlp.0.weight,3.42501095e-03,8.40000000e-04,5.733827
14,blocks.1.mlp.0.bias,3.53940348e-03,8.40000000e-04,5.733827
14,blocks.1.mlp.2.weight,6.89518740e-03,8.40000000e-04,5.733827
14,blocks.1.mlp.2.bias,6.65788968e-03,8.40000000e-04,5.733827
14,ln_f.weight,7.44104087e-04,8.40000000e-04,5.733827
14,ln_f.bias,1.40456834e-01,8.40000000e-04,5.733827
14,lm_head.weight,3.49548029e-03,8.40000000e-04,5.733827
15,token_emb.weight,2.67366576e-04,9.00000000e-04,5.709465
15,pos_emb.weight,2.71144759e-04,9.00000000e-04,5.709465
15,blocks.0.ln1.weight,2.57807415e-04,9.00000000e-04,5.709465
15,blocks.0.ln1.bias,1.05744703e-01,9.00000000e-04,5.709465
15,blocks.0.attn.in_proj_weight,2.92329228e-03,9.00000000e-04,5.709465
15,blocks.0.attn.in_proj_bias,1.17588914e-01,9.00000000e-04,5.709465
15,blocks.0.attn.out_proj.weight,3.69899373e-03,9.00000000e-04,5.709465
15,blocks.0.attn.out_proj.bias,1.31348129e-01,9.00000000e-04,5.709465
15,blocks.0.ln2.weight,2.50010891e-04,9.00000000e-04,5.709465
15,blocks.0.ln2.bias,1.25246365e-01,9.00000000e-04,5.709465
15,blocks.0.mlp.0.weight,3.58365633e-03,9.00000000e-04,5.709465
15,blocks.0.mlp.0.bias,3.44405860e-03,9.00000000e-04,5.709465
15,blocks.0.mlp.2.weight,7.21129499e-03,9.00000000e-04,5.709465
15,blocks.0.mlp.2.bias,7.61906189e-03,9.00000000e-04,5.709465
15,blocks.1.ln1.weight,2.95134851e-04,9.00000000e-04,5.709465
15,blocks.1.ln1.bias,1.15614324e-01,9.00000000e-04,5.709465
15,blocks.1.attn.in_proj_weight,2.94615022e-03,9.00000000e-04,5.709465
15,blocks.1.attn.in_proj_bias,1.27612162e-01,9.00000000e-04,5.709465
15,blocks.1.attn.out_proj.weight,3.72011689e-03,9.00000000e-04,5.709465
15,blocks.1.attn.out_proj.bias,1.33711335e-01,9.00000000e-04,5.709465
15,blocks.1.ln2.weight,2.41065043e-04,9.00000000e-04,5.709465
15,blocks.1.ln2.bias,1.40414810e-01,9.00000000e-04,5.709465
15,blocks.1.mlp.0.weight,3.58166837e-03,9.00000000e-04,5.709465
15,blocks.1.mlp.0.bias,3.78879935e-03,9.00000000e-04,5.709465
15,blocks.1.mlp.2.weight,7.18271931e-03,9.00000000e-04,5.709465
15,blocks.1.mlp.2.bias,7.17559706e-03,9.00000000e-04,5.709465
15,ln_f.weight,7.90608204e-04,9.00000000e-04,5.709465
15,ln_f.bias,1.35007278e-01,9.00000000e-04,5.709465
15,lm_head.weight,3.66762687e-03,9.00000000e-04,5.709465
16,token_emb.weight,2.79632880e-04,9.60000000e-04,5.673611
16,pos_emb.weight,2.86162209e-04,9.60000000e-04,5.673611
16,blocks.0.ln1.weight,2.67326811e-04,9.60000000e-04,5.673611
16,blocks.0.ln1.bias,1.03587267e-01,9.60000000e-04,5.673611
16,blocks.0.attn.in_proj_weight,3.09072136e-03,9.60000000e-04,5.673611
16,blocks.0.attn.in_proj_bias,1.10198276e-01,9.60000000e-04,5.673611
16,blocks.0.attn.out_proj.weight,3.83697133e-03,9.60000000e-04,5.673611
16,blocks.0.attn.out_proj.bias,1.20515546e-01,9.60000000e-04,5.673611
16,blocks.0.ln2.weight,2.75280212e-04,9.60000000e-04,5.673611
16,blocks.0.ln2.bias,1.22995446e-01,9.60000000e-04,5.673611
16,blocks.0.mlp.0.weight,3.77062390e-03,9.60000000e-04,5.673611
16,blocks.0.mlp.0.bias,3.41394021e-03,9.60000000e-04,5.673611
16,blocks.0.mlp.2.weight,7.54561416e-03,9.60000000e-04,5.673611
16,blocks.0.mlp.2.bias,7.62402184e-03,9.60000000e-04,5.673611
16,blocks.1.ln1.weight,3.18821012e-04,9.60000000e-04,5.673611
16,blocks.1.ln1.bias,1.00959010e-01,9.60000000e-04,5.673611
16,blocks.1.attn.in_proj_weight,3.08712957e-03,9.60000000e-04,5.673611
16,blocks.1.attn.in_proj_bias,1.18072576e-01,9.60000000e-04,5.673611
16,blocks.1.attn.out_proj.weight,3.85643982e-03,9.60000000e-04,5.673611
16,blocks.1.attn.out_proj.bias,1.19172472e-01,9.60000000e-04,5.673611
16,blocks.1.ln2.weight,2.67063027e-04,9.60000000e-04,5.673611
16,blocks.1.ln2.bias,1.27919694e-01,9.60000000e-04,5.673611
16,blocks.1.mlp.0.weight,3.75248871e-03,9.60000000e-04,5.673611
16,blocks.1.mlp.0.bias,3.84070433e-03,9.60000000e-04,5.673611
16,blocks.1.mlp.2.weight,7.54644465e-03,9.60000000e-04,5.673611
16,blocks.1.mlp.2.bias,7.05210727e-03,9.60000000e-04,5.673611
16,ln_f.weight,8.37331682e-04,9.60000000e-04,5.673611
16,ln_f.bias,1.22081780e-01,9.60000000e-04,5.673611
16,lm_head.weight,3.83728345e-03,9.60000000e-04,5.673611
17,token_emb.weight,2.90728599e-04,1.02000000e-03,5.716177
17,pos_emb.weight,2.98293279e-04,1.02000000e-03,5.716177
17,blocks.0.ln1.weight,2.71747305e-04,1.02000000e-03,5.716177
17,blocks.0.ln1.bias,9.65504112e-02,1.02000000e-03,5.716177
17,blocks.0.attn.in_proj_weight,3.21526902e-03,1.02000000e-03,5.716177
17,blocks.0.attn.in_proj_bias,1.03700539e-01,1.02000000e-03,5.716177
17,blocks.0.attn.out_proj.weight,4.03755506e-03,1.02000000e-03,5.716177
17,blocks.0.attn.out_proj.bias,1.12299292e-01,1.02000000e-03,5.716177
17,blocks.0.ln2.weight,2.90083703e-04,1.02000000e-03,5.716177
17,blocks.0.ln2.bias,1.13904820e-01,1.02000000e-03,5.716177
17,blocks.0.mlp.0.weight,3.94259359e-03,1.02000000e-03,5.716177
17,blocks.0.mlp.0.bias,3.79207936e-03,1.02000000e-03,5.716177
17,blocks.0.mlp.2.weight,7.89003145e-03,1.02000000e-03,5.716177
17,blocks.0.mlp.2.bias,7.78056713e-03,1.02000000e-03,5.716177
17,blocks.1.ln1.weight,3.31984332e-04,1.02000000e-03,5.716177
17,blocks.1.ln1.bias,1.09588104e-01,1.02000000e-03,5.716177
17,blocks.1.attn.in_proj_weight,3.19979903e-03,1.02000000e-03,5.716177
17,blocks.1.attn.in_proj_bias,1.17092670e-01,1.02000000e-03,5.716177
17,blocks.1.attn.out_proj.weight,3.99597420e-03,1.02000000e-03,5.716177
17,blocks.1.attn.out_proj.bias,1.11785915e-01,1.02000000e-03,5.716177
17,blocks.1.ln2.weight,2.83418458e-04,1.02000000e-03,5.716177
17,blocks.1.ln2.bias,1.22578984e-01,1.02000000e-03,5.716177
17,blocks.1.mlp.0.weight,3.91259526e-03,1.02000000e-03,5.716177
17,blocks.1.mlp.0.bias,3.88207798e-03,1.02000000e-03,5.716177
17,blocks.1.mlp.2.weight,7.85023936e-03,1.02000000e-03,5.716177
17,blocks.1.mlp.2.bias,7.08159588e-03,1.02000000e-03,5.716177
17,ln_f.weight,8.90613850e-04,1.02000000e-03,5.716177
17,ln_f.bias,1.11352402e-01,1.02000000e-03,5.716177
17,lm_head.weight,4.00038903e-03,1.02000000e-03,5.716177
18,token_emb.weight,3.02292430e-04,1.08000000e-03,5.723472
18,pos_emb.weight,3.08910853e-04,1.08000000e-03,5.723472
18,blocks.0.ln1.weight,2.78143978e-04,1.08000000e-03,5.723472
18,blocks.0.ln1.bias,9.08889686e-02,1.08000000e-03,5.723472
18,blocks.0.attn.in_proj_weight,3.35386504e-03,1.08000000e-03,5.723472
18,blocks.0.attn.in_proj_bias,9.69151000e-02,1.08000000e-03,5.723472
18,blocks.0.attn.out_proj.weight,4.22194665e-03,1.08000000e-03,5.723472
18,blocks.0.attn.out_proj.bias,1.12337601e-01,1.08000000e-03,5.723472
18,blocks.0.ln2.weight,3.10411466e-04,1.08000000e-03,5.723472
18,blocks.0.ln2.bias,1.05882115e-01,1.08000000e-03,5.723472
18,blocks.0.mlp.0.weight,4.12431169e-03,1.08000000e-03,5.723472
18,blocks.0.mlp.0.bias,3.93439096e-03,1.08000000e-03,5.723472
18,blocks.0.mlp.2.weight,8.26046119e-03,1.08000000e-03,5.723472
18,blocks.0.mlp.2.bias,8.39174440e-03,1.08000000e-03,5.723472
18,blocks.1.ln1.weight,3.65956429e-04,1.08000000e-03,5.723472
18,blocks.1.ln1.bias,1.14520686e-01,1.08000000e-03,5.723472
18,blocks.1.attn.in_proj_weight,3.36063948e-03,1.08000000e-03,5.723472
18,blocks.1.attn.in_proj_bias,1.20307278e-01,1.08000000e-03,5.723472
18,blocks.1.attn.out_proj.weight,4.23292458e-03,1.08000000e-03,5.723472
18,blocks.1.attn.out_proj.bias,1.11920165e-01,1.08000000e-03,5.723472
18,blocks.1.ln2.weight,3.03739039e-04,1.08000000e-03,5.723472
18,blocks.1.ln2.bias,1.19886638e-01,1.08000000e-03,5.723472
18,blocks.1.mlp.0.weight,4.12196121e-03,1.08000000e-03,5.723472
18,blocks.1.mlp.0.bias,4.23230051e-03,1.08000000e-03,5.723472
18,blocks.1.mlp.2.weight,8.29615668e-03,1.08000000e-03,5.723472
18,blocks.1.mlp.2.bias,7.66182513e-03,1.08000000e-03,5.723472
18,ln_f.weight,9.44499096e-04,1.08000000e-03,5.723472
18,ln_f.bias,1.11732886e-01,1.08000000e-03,5.723472
18,lm_head.weight,4.19230165e-03,1.08000000e-03,5.723472
19,token_emb.weight,3.15593043e-04,1.14000000e-03,5.667372
19,pos_emb.weight,3.22838071e-04,1.14000000e-03,5.667372
19,blocks.0.ln1.weight,2.91232222e-04,1.14000000e-03,5.667372
19,blocks.0.ln1.bias,1.00706230e-01,1.14000000e-03,5.667372
19,blocks.0.attn.in_proj_weight,3.54908782e-03,1.14000000e-03,5.667372
19,blocks.0.attn.in_proj_bias,9.84569540e-02,1.14000000e-03,5.667372
19,blocks.0.attn.out_proj.weight,4.36462519e-03,1.14000000e-03,5.667372
19,blocks.0.attn.out_proj.bias,1.09421037e-01,1.14000000e-03,5.667372
19,blocks.0.ln2.weight,3.06926557e-04,1.14000000e-03,5.667372
19,blocks.0.ln2.bias,1.05237106e-01,1.14000000e-03,5.667372
19,blocks.0.mlp.0.weight,4.28070318e-03,1.14000000e-03,5.667372
19,blocks.0.mlp.0.bias,4.20518028e-03,1.14000000e-03,5.667372
19,blocks.0.mlp.2.weight,8.58389737e-03,1.14000000e-03,5.667372
19,blocks.0.mlp.2.bias,8.87631706e-03,1.14000000e-03,5.667372
19,blocks.1.ln1.weight,3.72018163e-04,1.14000000e-03,5.667372
19,blocks.1.ln1.bias,1.13153555e-01,1.14000000e-03,5.667372
19,blocks.1.attn.in_proj_weight,3.49421065e-03,1.14000000e-03,5.667372
19,blocks.1.attn.in_proj_bias,1.13364102e-01,1.14000000e-03,5.667372
19,blocks.1.attn.out_proj.weight,4.42554801e-03,1.14000000e-03,5.667372
19,blocks.1.attn.out_proj.bias,1.09999786e-01,1.14000000e-03,5.667372
19,blocks.1.ln2.weight,3.02420311e-04,1.14000000e-03,5.667372
19,blocks.1.ln2.bias,1.13605975e-01,1.14000000e-03,5.667372
19,blocks.1.mlp.0.weight,4.31649335e-03,1.14000000e-03,5.667372
19,blocks.1.mlp.0.bias,4.41348994e-03,1.14000000e-03,5.667372
19,blocks.1.mlp.2.weight,8.65031683e-03,1.14000000e-03,5.667372
19,blocks.1.mlp.2.bias,8.12019231e-03,1.14000000e-03,5.667372
19,ln_f.weight,9.85400862e-04,1.14000000e-03,5.667372
19,ln_f.bias,1.09751045e-01,1.14000000e-03,5.667372
19,lm_head.weight,4.36202513e-03,1.14000000e-03,5.667372
20,token_emb.weight,3.27612358e-04,1.20000000e-03,5.705509
20,pos_emb.weight,3.33286791e-04,1.20000000e-03,5.705509
20,blocks.0.ln1.weight,3.22883615e-04,1.20000000e-03,5.705509
20,blocks.0.ln1.bias,9.97788776e-02,1.20000000e-03,5.705509
20,blocks.0.attn.in_proj_weight,3.66292886e-03,1.20000000e-03,5.705509
20,blocks.0.attn.in_proj_bias,9.12569070e-02,1.20000000e-03,5.705509
20,blocks.0.attn.out_proj.weight,4.47746964e-03,1.20000000e-03,5.705509
20,blocks.0.attn.out_proj.bias,1.09325007e-01,1.20000000e-03,5.705509
20,blocks.0.ln2.weight,3.31584151e-04,1.20000000e-03,5.705509
20,blocks.0.ln2.bias,1.02642980e-01,1.20000000e-03,5.705509
20,blocks.0.mlp.0.weight,4.46063007e-03,1.20000000e-03,5.705509
20,blocks.0.mlp.0.bias,4.42045171e-03,1.20000000e-03,5.705509
20,blocks.0.mlp.2.weight,8.89708860e-03,1.20000000e-03,5.705509
20,blocks.0.mlp.2.bias,9.53822863e-03,1.20000000e-03,5.705509
20,blocks.1.ln1.weight,3.80611348e-04,1.20000000e-03,5.705509
20,blocks.1.ln1.bias,1.12467275e-01,1.20000000e-03,5.705509
20,blocks.1.attn.in_proj_weight,3.66872523e-03,1.20000000e-03,5.705509
20,blocks.1.attn.in_proj_bias,1.12244017e-01,1.20000000e-03,5.705509
20,blocks.1.attn.out_proj.weight,4.58316888e-03,1.20000000e-03,5.705509
20,blocks.1.attn.out_proj.bias,1.08372405e-01,1.20000000e-03,5.705509
20,blocks.1.ln2.weight,3.28069022e-04,1.20000000e-03,5.705509
20,blocks.1.ln2.bias,1.02997701e-01,1.20000000e-03,5.705509
20,blocks.1.mlp.0.weight,4.44632590e-03,1.20000000e-03,5.705509
20,blocks.1.mlp.0.bias,4.53186622e-03,1.20000000e-03,5.705509
20,blocks.1.mlp.2.weight,8.88623959e-03,1.20000000e-03,5.705509
20,blocks.1.mlp.2.bias,8.66365610e-03,1.20000000e-03,5.705509
20,ln_f.weight,1.03861251e-03,1.20000000e-03,5.705509
20,ln_f.bias,1.10522683e-01,1.20000000e-03,5.705509
20,lm_head.weight,4.52185636e-03,1.20000000e-03,5.705509
21,token_emb.weight,3.40884369e-04,1.26000000e-03,5.769009
21,pos_emb.weight,3.46545940e-04,1.26000000e-03,5.769009
21,blocks.0.ln1.weight,3.45641167e-04,1.26000000e-03,5.769009
21,blocks.0.ln1.bias,9.44820660e-02,1.26000000e-03,5.769009
21,blocks.0.attn.in_proj_weight,3.77173191e-03,1.26000000e-03,5.769009
21,blocks.0.attn.in_proj_bias,8.66153693e-02,1.26000000e-03,5.769009
21,blocks.0.attn.out_proj.weight,4.65127689e-03,1.26000000e-03,5.769009
21,blocks.0.attn.out_proj.bias,1.04926452e-01,1.26000000e-03,5.769009
21,blocks.0.ln2.weight,3.33357730e-04,1.26000000e-03,5.769009
21,blocks.0.ln2.bias,1.00866079e-01,1.26000000e-03,5.769009
21,blocks.0.mlp.0.weight,4.64939174e-03,1.26000000e-03,5.769009
21,blocks.0.mlp.0.bias,4.52678552e-03,1.26000000e-03,5.769009
21,blocks.0.mlp.2.weight,9.27183495e-03,1.26000000e-03,5.769009
21,blocks.0.mlp.2.bias,9.80973411e-03,1.26000000e-03,5.769009
21,blocks.1.ln1.weight,3.89447434e-04,1.26000000e-03,5.769009
21,blocks.1.ln1.bias,1.05027913e-01,1.26000000e-03,5.769009
21,blocks.1.attn.in_proj_weight,3.76713636e-03,1.26000000e-03,5.769009
21,blocks.1.attn.in_proj_bias,1.02527898e-01,1.26000000e-03,5.769009
21,blocks.1.attn.out_proj.weight,4.73524942e-03,1.26000000e-03,5.769009
21,blocks.1.attn.out_proj.bias,1.02311984e-01,1.26000000e-03,5.769009
21,blocks.1.ln2.weight,3.42732996e-04,1.26000000e-03,5.769009
21,blocks.1.ln2.bias,1.01603784e-01,1.26000000e-03,5.769009
21,blocks.1.mlp.0.weight,4.61511487e-03,1.26000000e-03,5.769009
21,blocks.1.mlp.0.bias,4.64311126e-03,1.26000000e-03,5.769009
21,blocks.1.mlp.2.weight,9.24787029e-03,1.26000000e-03,5.769009
21,blocks.1.mlp.2.bias,8.87653004e-03,1.26000000e-03,5.769009
21,ln_f.weight,1.10949199e-03,1.26000000e-03,5.769009
21,ln_f.bias,1.04722479e-01,1.26000000e-03,5.769009
21,lm_head.weight,4.68286402e-03,1.26000000e-03,5.769009
22,token_emb.weight,3.53860915e-04,1.32000000e-03,5.760153
22,pos_emb.weight,3.62232400e-04,1.32000000e-03,5.760153
22,blocks.0.ln1.weight,3.70165264e-04,1.32000000e-03,5.760153
22,blocks.0.ln1.bias,9.26211913e-02,1.32000000e-03,5.760153
22,blocks.0.attn.in_proj_weight,3.86942901e-03,1.32000000e-03,5.760153
22,blocks.0.attn.in_proj_bias,8.32589278e-02,1.32000000e-03,5.760153
22,blocks.0.attn.out_proj.weight,4.69589950e-03,1.32000000e-03,5.760153
22,blocks.0.attn.out_proj.bias,9.11744180e-02,1.32000000e-03,5.760153
22,blocks.0.ln2.weight,3.50310685e-04,1.32000000e-03,5.760153
22,blocks.0.ln2.bias,9.13985737e-02,1.32000000e-03,5.760153
22,blocks.0.mlp.0.weight,4.82366455e-03,1.32000000e-03,5.760153
22,blocks.0.mlp.0.bias,4.44076621e-03,1.32000000e-03,5.760153
22,blocks.0.mlp.2.weight,9.54903127e-03,1.32000000e-03,5.760153
22,blocks.0.mlp.2.bias,9.08410941e-03,1.32000000e-03,5.760153
22,blocks.1.ln1.weight,3.87441760e-04,1.32000000e-03,5.760153
22,blocks.1.ln1.bias,9.29905300e-02,1.32000000e-03,5.760153
22,blocks.1.attn.in_proj_weight,3.86008772e-03,1.32000000e-03,5.760153
22,blocks.1.attn.in_proj_bias,9.32741566e-02,1.32000000e-03,5.760153
22,blocks.1.attn.out_proj.weight,4.84444585e-03,1.32000000e-03,5.760153
22,blocks.1.attn.out_proj.bias,9.20756897e-02,1.32000000e-03,5.760153
22,blocks.1.ln2.weight,3.81577342e-04,1.32000000e-03,5.760153
22,blocks.1.ln2.bias,9.44239888e-02,1.32000000e-03,5.760153
22,blocks.1.mlp.0.weight,4.75622488e-03,1.32000000e-03,5.760153
22,blocks.1.mlp.0.bias,4.58469945e-03,1.32000000e-03,5.760153
22,blocks.1.mlp.2.weight,9.55257973e-03,1.32000000e-03,5.760153
22,blocks.1.mlp.2.bias,8.60573747e-03,1.32000000e-03,5.760153
22,ln_f.weight,1.17216172e-03,1.32000000e-03,5.760153
22,ln_f.bias,9.64204986e-02,1.32000000e-03,5.760153
22,lm_head.weight,4.88568399e-03,1.32000000e-03,5.760153
23,token_emb.weight,3.68182821e-04,1.38000000e-03,5.718950
23,pos_emb.weight,3.73677828e-04,1.38000000e-03,5.718950
23,blocks.0.ln1.weight,4.26336416e-04,1.38000000e-03,5.718950
23,blocks.0.ln1.bias,9.80289170e-02,1.38000000e-03,5.718950
23,blocks.0.attn.in_proj_weight,4.03312410e-03,1.38000000e-03,5.718950
23,blocks.0.attn.in_proj_bias,8.81878897e-02,1.38000000e-03,5.718950
23,blocks.0.attn.out_proj.weight,4.88029574e-03,1.38000000e-03,5.718950
23,blocks.0.attn.out_proj.bias,8.95913075e-02,1.38000000e-03,5.718950
23,blocks.0.ln2.weight,3.57740612e-04,1.38000000e-03,5.718950
23,blocks.0.ln2.bias,8.54860000e-02,1.38000000e-03,5.718950
23,blocks.0.mlp.0.weight,4.97276562e-03,1.38000000e-03,5.718950
23,blocks.0.mlp.0.bias,4.61693786e-03,1.38000000e-03,5.718950
23,blocks.0.mlp.2.weight,9.73290410e-03,1.38000000e-03,5.718950
23,blocks.0.mlp.2.bias,9.51029035e-03,1.38000000e-03,5.718950
23,blocks.1.ln1.weight,3.84554456e-04,1.38000000e-03,5.718950
23,blocks.1.ln1.bias,8.17297097e-02,1.38000000e-03,5.718950
23,blocks.1.attn.in_proj_weight,3.91368579e-03,1.38000000e-03,5.718950
23,blocks.1.attn.in_proj_bias,9.25431095e-02,1.38000000e-03,5.718950
23,blocks.1.attn.out_proj.weight,4.90418874e-03,1.38000000e-03,5.718950
23,blocks.1.attn.out_proj.bias,8.52334874e-02,1.38000000e-03,5.718950
23,blocks.1.ln2.weight,4.18352940e-04,1.38000000e-03,5.718950
23,blocks.1.ln2.bias,8.54194751e-02,1.38000000e-03,5.718950
23,blocks.1.mlp.0.weight,4.88535597e-03,1.38000000e-03,5.718950
23,blocks.1.mlp.0.bias,4.66246832e-03,1.38000000e-03,5.718950
23,blocks.1.mlp.2.weight,9.70719808e-03,1.38000000e-03,5.718950
23,blocks.1.mlp.2.bias,8.56141172e-03,1.38000000e-03,5.718950
23,ln_f.weight,1.22256241e-03,1.38000000e-03,5.718950
23,ln_f.bias,9.32574568e-02,1.38000000e-03,5.718950
23,lm_head.weight,5.05916828e-03,1.38000000e-03,5.718950
24,token_emb.weight,3.79804318e-04,1.44000000e-03,5.696049
24,pos_emb.weight,3.83999781e-04,1.44000000e-03,5.696049
24,blocks.0.ln1.weight,4.21796357e-04,1.44000000e-03,5.696049
24,blocks.0.ln1.bias,9.26116254e-02,1.44000000e-03,5.696049
24,blocks.0.attn.in_proj_weight,4.11524990e-03,1.44000000e-03,5.696049
24,blocks.0.attn.in_proj_bias,8.27827602e-02,1.44000000e-03,5.696049
24,blocks.0.attn.out_proj.weight,4.96008684e-03,1.44000000e-03,5.696049
24,blocks.0.attn.out_proj.bias,8.39550155e-02,1.44000000e-03,5.696049
24,blocks.0.ln2.weight,3.69601407e-04,1.44000000e-03,5.696049
24,blocks.0.ln2.bias,7.98361575e-02,1.44000000e-03,5.696049
24,blocks.0.mlp.0.weight,5.09501333e-03,1.44000000e-03,5.696049
24,blocks.0.mlp.0.bias,4.41287545e-03,1.44000000e-03,5.696049
24,blocks.0.mlp.2.weight,9.84910951e-03,1.44000000e-03,5.696049
24,blocks.0.mlp.2.bias,9.46518193e-03,1.44000000e-03,5.696049
24,blocks.1.ln1.weight,3.95112527e-04,1.44000000e-03,5.696049
24,blocks.1.ln1.bias,8.22725225e-02,1.44000000e-03,5.696049
24,blocks.1.attn.in_proj_weight,4.01012570e-03,1.44000000e-03,5.696049
24,blocks.1.attn.in_proj_bias,8.86203807e-02,1.44000000e-03,5.696049
24,blocks.1.attn.out_proj.weight,5.04572616e-03,1.44000000e-03,5.696049
24,blocks.1.attn.out_proj.bias,8.43743705e-02,1.44000000e-03,5.696049
24,blocks.1.ln2.weight,3.76173264e-04,1.44000000e-03,5.696049
24,blocks.1.ln2.bias,8.62340218e-02,1.44000000e-03,5.696049
24,blocks.1.mlp.0.weight,4.96385274e-03,1.44000000e-03,5.696049
24,blocks.1.mlp.0.bias,5.02468692e-03,1.44000000e-03,5.696049
24,blocks.1.mlp.2.weight,9.89479851e-03,1.44000000e-03,5.696049
24,blocks.1.mlp.2.bias,9.05057334e-03,1.44000000e-03,5.696049
24,ln_f.weight,1.27327329e-03,1.44000000e-03,5.696049
24,ln_f.bias,9.44053037e-02,1.44000000e-03,5.696049
24,lm_head.weight,5.20504756e-03,1.44000000e-03,5.696049
25,token_emb.weight,3.92290137e-04,1.50000000e-03,5.701310
25,pos_emb.weight,3.96711756e-04,1.50000000e-03,5.701310
25,blocks.0.ln1.weight,4.49133295e-04,1.50000000e-03,5.701310
25,blocks.0.ln1.bias,7.49725375e-02,1.50000000e-03,5.701310
25,blocks.0.attn.in_proj_weight,4.23164545e-03,1.50000000e-03,5.701310
25,blocks.0.attn.in_proj_bias,7.39196330e-02,1.50000000e-03,5.701310
25,blocks.0.attn.out_proj.weight,5.16017900e-03,1.50000000e-03,5.701310
25,blocks.0.attn.out_proj.bias,8.43746462e-02,1.50000000e-03,5.701310
25,blocks.0.ln2.weight,3.64596340e-04,1.50000000e-03,5.701310
25,blocks.0.ln2.bias,8.17178347e-02,1.50000000e-03,5.701310
25,blocks.0.mlp.0.weight,5.23158705e-03,1.50000000e-03,5.701310
25,blocks.0.mlp.0.bias,4.81363352e-03,1.50000000e-03,5.701310
25,blocks.0.mlp.2.weight,1.01771974e-02,1.50000000e-03,5.701310
25,blocks.0.mlp.2.bias,1.00181687e-02,1.50000000e-03,5.701310
25,blocks.1.ln1.weight,3.77767609e-04,1.50000000e-03,5.701310
25,blocks.1.ln1.bias,7.26906330e-02,1.50000000e-03,5.701310
25,blocks.1.attn.in_proj_weight,4.13745612e-03,1.50000000e-03,5.701310
25,blocks.1.attn.in_proj_bias,8.20073216e-02,1.50000000e-03,5.701310
25,blocks.1.attn.out_proj.weight,5.17287730e-03,1.50000000e-03,5.701310
